idBien;idIndividu;ordreSuccession;date1reconnaissanceMin;date2reconnaissanceMax;sureteDate
BD_7291;2087;2;1366;1398;PS
BD_7292;1539;1;1366;1398;PS
BD_7292;1628;1;1366;1398;PS
BD_7293;1719;1;1366;1398;PS
BD_7294;1676;1;1366;1398;PS
BD_7295;1290;1;1366;1398;PS
BD_7296;262;1;1366;1398;PS
BD_7297;1587;1;1366;1398;PS
BD_7298;1664;1;1366;1385;PS
BD_7298;2140;2;NULL;1386;Max
BD_7298;2028;3;1387;NULL;S
BD_7298;2049;4;1388;NULL;Min
BD_7299;76;1;1366;1398;PS
BD_7299;1841;1;1366;1398;PS
BD_7300;1586;1;1366;1398;PS
BD_7301;1711;1;1366;1398;PS
BD_7302;1607;1;1366;1398;PS
BD_7302;2210;2;1366;1398;PS
BD_7303;1768;1;1366;1398;PS
BD_7304;1541;1;1366;1398;PS
BD_7305;1798;1;1366;1398;PS
BD_7306;1629;1;1366;1398;PS
BD_7306;2048;2;1366;1398;PS
BD_7306;1239;3;1366;1398;PS
BD_7307;1824;1;1366;1398;PS
BD_7307;2105;2;1366;1398;PS
BD_7448;2017;1;1366;1398;PS
BD_7449;2017;1;1366;1398;PS
BD_7450;2017;1;1366;1398;PS
BD_7451;2017;1;1366;1398;PS
BD_7452;2017;1;1366;1398;PS
BD_7453;2017;1;1366;1398;PS
BD_7454;2017;1;1366;1398;PS
BD_7455;2017;1;1366;1398;PS
BD_7456;2017;1;1366;1398;PS
BD_7457;2017;1;1366;1398;PS
BD_7458;2017;1;1366;1398;PS
BD_7459;2017;1;1366;1398;PS
BD_7460;2017;1;1366;1398;PS
BD_7461;2017;1;1366;1398;PS
BD_7462;2017;1;1366;1398;PS
BD_7463;2017;1;1366;1398;PS
BD_7464;2017;1;1366;1398;PS
BD_7465;2017;1;1366;1398;PS
BD_7466;2017;1;1366;1398;PS
BD_7467;2017;1;1366;1398;PS
BD_7468;2017;1;1366;1398;PS
BD_7469;2017;1;1366;1398;PS
BD_7470;2017;1;1366;1398;PS
BND_7600;1914;1;1366;1398;PS
BND_7601;1873;1;1366;1398;PS
BND_7602;18;1;1366;1398;PS
BND_7603;1874;1;1366;1398;PS
BND_7604;1957;1;1366;1398;PS
BND_7604;1894;1;1366;1398;PS
BND_7605;583;1;1366;1398;PS
BND_7606;2012;1;1366;1398;PS
BND_7607;1908;1;1366;1398;PS
BND_7608;1941;1;1366;1398;PS
BND_7609;1039;1;1366;1398;PS
BND_7610;1887;1;1366;1398;PS
BND_7611;200;1;1366;1398;PS
BND_7612;1933;1;1366;1398;PS
BND_7613;1924;1;1366;1398;PS
BND_7614;1917;1;1366;1398;PS
BND_7615;1882;1;1366;1398;PS
BND_7616;1442;1;1366;1398;PS
BND_7617;341;1;1366;1398;PS
BND_7618;1920;1;1366;1398;PS
BND_7619;1984;1;1366;1398;PS
BND_7620;1935;1;1366;1398;PS
BND_7621;27;1;1366;1398;PS
BND_7622;2003;1;1366;1398;PS
BND_7623;1963;1;1366;1398;PS
BND_7624;2000;1;1366;1398;PS
BND_7625;1290;1;1366;1398;PS
BND_7626;1895;1;1366;1398;PS
BND_7627;18;1;1366;1398;PS
BND_7628;719;1;1366;1398;PS
BND_7629;1907;1;1366;1398;PS
BND_7630;1902;1;1366;1398;PS
BND_7631;420;1;1366;1398;PS
BND_7632;1955;1;1366;1398;PS
BND_7633;555;1;1366;1398;PS
BND_7634;1892;1;1366;1398;PS
BND_7635;1986;1;1366;1398;PS
BND_7636;1959;1;1366;1398;PS
BND_7637;1973;1;1366;1398;PS
BND_7638;1966;1;1366;1398;PS
BND_7639;1967;1;1366;1398;PS
BND_7640;343;1;1366;1398;PS
BND_7641;502;1;1366;1398;PS
BND_7642;1990;1;1366;1398;PS
BND_7643;1911;1;1366;1398;PS
BND_7644;1905;1;1366;1398;PS
BND_7645;1896;1;1366;1398;PS
BND_7646;1970;1;1366;1398;PS
BND_7647;1906;1;1366;1398;PS
BND_7648;1940;1;1366;1398;PS
BND_7649;1899;1;1366;1398;PS
BND_7650;1878;1;1366;1398;PS
BND_7651;1870;1;1366;1398;PS
BND_7652;1893;1;1366;1398;PS
BND_7653;1980;1;1366;1398;PS
BND_7654;1875;1;1366;1398;PS
BND_7655;1952;1;1366;1398;PS
BND_7656;1886;1;1366;1398;PS
BND_7657;1995;1;1366;1398;PS
BND_7658;1890;1;1366;1398;PS
BND_7659;1989;1;1366;1398;PS
BND_7660;1972;1;1366;1398;PS
BND_7662;1934;1;1366;1398;PS
BND_7664;1903;1;1366;1398;PS
BND_7665;1969;1;1366;1398;PS
BND_7666;1976;1;1366;1398;PS
BND_7667;1974;1;1366;1398;PS
BND_7668;1900;1;1366;1398;PS
BND_7669;1672;1;1366;1398;PS
BND_7670;1898;1;1366;1398;PS
BND_7671;1953;1;1366;1398;PS
BND_7672;1701;1;1366;1398;PS
BND_7674;1950;1;1366;1398;PS
BND_7674;1932;1;1366;1398;PS
BND_7675;1979;1;1366;1398;PS
BND_7676;1949;1;1366;1398;PS
BND_7677;1585;1;1366;1398;PS
BND_7678;1944;1;1366;1398;PS
BND_7679;1981;1;1366;1398;PS
BND_7680;1598;1;1366;1398;PS
BND_7681;1977;1;1366;1398;PS
BND_7682;1964;1;1366;1398;PS
BND_7683;1872;1;1366;1398;PS
BND_7684;1585;1;1366;1398;PS
BND_7685;1904;1;1366;1398;PS
BND_7686;1956;1;1366;1398;PS
BND_7687;1785;1;1366;1398;PS
BND_7688;2013;1;1366;1398;PS
BND_7689;657;1;1366;1398;PS
BND_7690;657;1;1366;1398;PS
BND_7691;1901;1;1366;1398;PS
BND_7692;1884;1;1366;1398;PS
BND_7693;1624;1;1366;1398;PS
BND_7693;719;1;1366;1398;PS
BND_7694;1921;1;1366;1398;PS
BND_7695;481;1;1366;1398;PS
BND_7696;1877;1;1366;1398;PS
BND_7697;1869;1;1366;1398;PS
BND_7698;2015;1;1366;1398;PS
BND_7699;1883;1;1366;1398;PS
BND_7700;1881;1;1366;1398;PS
BND_7701;1691;1;1366;1398;PS
BND_7702;1929;1;1366;1398;PS
BND_7703;1394;1;1366;1398;PS
BND_7704;1960;1;1366;1398;PS
BND_7705;1992;1;1366;1398;PS
BND_7706;1879;1;1366;1398;PS
BND_7707;739;1;1366;1398;PS
BND_7708;739;1;1366;1398;PS
BND_7709;2014;1;1366;1398;PS
BND_7710;1971;1;1366;1398;PS
BND_7711;1983;1;1366;1398;PS
BND_7712;697;1;1366;1398;PS
BND_7713;1665;1;1366;1398;PS
BND_7714;1958;1;1366;1398;PS
BND_7715;2016;1;1366;1398;PS
BND_7717;1919;1;1366;1398;PS
BND_7718;1916;1;1366;1398;PS
BND_7719;2002;1;1366;1398;PS
BND_7720;2008;1;1366;1398;PS
BND_7721;420;1;1366;1398;PS
BND_7722;1817;1;1366;1398;PS
BND_7723;2011;1;1366;1398;PS
BND_7724;1913;1;1366;1398;PS
BND_7725;2001;1;1366;1398;PS
BND_7726;1926;1;1366;1398;PS
BND_7727;1927;1;1366;1398;PS
BND_7728;1922;1;1366;1398;PS
BND_7729;1876;1;1366;1398;PS
BND_7730;1937;1;1366;1398;PS
BND_7731;788;1;1366;1398;PS
BND_7732;2005;1;1366;1398;PS
BND_7733;1750;1;1366;1398;PS
BND_7734;19;1;1366;1398;PS
BND_7735;1840;1;1366;1398;PS
BND_7736;1925;1;1366;1398;PS
BND_7737;1180;1;1366;1398;PS
BND_7738;1915;1;1366;1398;PS
BND_7739;1827;1;1366;1398;PS
BND_7740;113;1;1366;1398;PS
BND_7741;2006;1;1366;1398;PS
BND_7742;2010;1;1366;1398;PS
BND_7743;1811;1;1366;1398;PS
BND_7744;1909;1;1366;1398;PS
BND_7745;858;1;1366;1398;PS
BND_7746;2721;1;1366;1398;PS
BND_7747;1910;1;1366;1398;PS
BND_7748;1993;1;1366;1398;PS
BND_7749;1871;1;1366;1398;PS
BND_7750;1596;1;1366;1398;PS
BND_7751;1946;1;1366;1398;PS
BND_7752;1954;1;1366;1398;PS
BND_7753;1912;1;1366;1398;PS
BND_7754;2007;1;1366;1398;PS
BND_7755;1864;1;1366;1398;PS
BND_7756;2004;1;1366;1398;PS
BND_7757;1928;1;1366;1398;PS
BND_7758;1931;1;1366;1398;PS
BND_7759;1987;1;1366;1398;PS
BND_7760;533;1;1366;1398;PS
BND_7761;1942;1;1366;1398;PS
BND_7762;1939;1;1366;1398;PS
BND_7763;312;1;1366;1398;PS
BND_7764;1938;1;1366;1398;PS
BND_7765;1742;1;1366;1398;PS
BND_7766;1991;1;1366;1398;PS
BND_7767;1988;1;1366;1398;PS
BND_7768;1968;1;1366;1398;PS
BND_7769;550;1;1366;1398;PS
BND_7770;1918;1;1366;1398;PS
BND_7771;1454;1;1366;1398;PS
BND_7772;1888;1;1366;1398;PS
BND_7773;1943;1;1366;1398;PS
BND_7774;1435;1;1366;1398;PS
BND_7775;1290;1;1366;1398;PS
BND_7776;1947;1;1366;1398;PS
BND_7777;1999;1;1366;1398;PS
BND_7778;808;1;1366;1398;PS
BND_7779;1962;1;1366;1398;PS
BND_7780;2009;1;1366;1398;PS
BND_7781;1945;1;1366;1398;PS
BND_7782;1936;1;1366;1398;PS
BND_7783;50;1;1366;1398;PS
BND_7785;1975;1;1366;1398;PS
BND_7786;1985;1;1366;1398;PS
BND_7787;1965;1;1366;1398;PS
BND_7788;1880;1;1366;1398;PS
BND_7789;1676;1;1366;1398;PS
BND_7790;1930;1;1366;1398;PS
BND_7791;1923;1;1366;1398;PS
BND_7792;1868;1;1366;1398;PS
BND_7793;1961;1;1366;1398;PS
BND_7794;1978;1;1366;1398;PS
BND_7795;1982;1;1366;1398;PS
BND_7796;2017;1;1366;1398;PS
BND_7797;1951;1;1366;1398;PS
BND_7798;1798;1;1366;1398;PS
BND_7799;1897;1;1366;1398;PS
BND_7801;1889;1;1366;1398;PS
BND_7802;1998;1;1366;1398;PS
BND_7803;1997;1;1366;1398;PS
BND_7804;1891;1;1366;1398;PS
BND_7810;2487;1;1366;1398;PS
BND_7811;2017;1;1366;1398;PS
BND_7813;470;1;1366;1398;PS
BND_7814;481;1;1366;1398;PS
BND_7815;102;1;1366;1398;PS
BND_7816;2841;1;1366;1398;PS
BND_7817;1518;1;1366;1398;PS
