idConfront,localisation,idBien1,idBien2,idInvariant,idQuartierParoisse,localisationTN
227,a-orient,88,89,NULL,NULL,confronte a l est avec
1270,a-occident,88,NULL,14,NULL,confronte a l ouest avec
1443,a-meridie,88,NULL,96,NULL,confronte au sud avec
5559,in,88,NULL,NULL,7,a l interieur de
228,a-occident,89,88,NULL,NULL,confronte a l ouest avec
229,a-orient,89,90,NULL,NULL,confronte a l est avec
230,a-circio,89,90,NULL,NULL,confronte au nord avec
1444,in,89,NULL,96,NULL,dans
1445,a-meridie,89,NULL,96,NULL,confronte au sud avec
5560,in,89,NULL,NULL,7,a l interieur de
231,a-occident,90,85,NULL,NULL,confronte a l ouest avec
232,a-occident,90,86,NULL,NULL,confronte a l ouest avec
233,a-occident,90,87,NULL,NULL,confronte a l ouest avec
234,a-circio,90,117,NULL,NULL,confronte au nord avec
235,a-orient,90,91,NULL,NULL,confronte a l est avec
236,a-orient,90,123,NULL,NULL,confronte a l est avec
1446,a-meridie,90,NULL,96,NULL,confronte au sud avec
5561,in,90,NULL,NULL,7,a l interieur de
237,a-occident,91,90,NULL,NULL,confronte a l ouest avec
238,a-circio,91,90,NULL,NULL,confronte au nord avec
239,a-orient,91,124,NULL,NULL,confronte a l est avec
1447,a-meridie,91,NULL,96,NULL,confronte au sud avec
5562,in,91,NULL,NULL,7,a l interieur de
240,a-orient,92,144,NULL,NULL,confronte a l est avec
241,a-meridie,92,448,NULL,NULL,confronte au sud avec
242,a-occident,92,93,NULL,NULL,confronte a l ouest avec
243,a-occident,92,94,NULL,NULL,confronte a l ouest avec
244,a-occident,92,95,NULL,NULL,confronte a l ouest avec
245,a-occident,92,96,NULL,NULL,confronte a l ouest avec
1405,a-meridie,92,NULL,74,NULL,confronte au sud avec
1448,in,92,NULL,96,NULL,dans
1449,a-circio,92,NULL,96,NULL,confronte au nord avec
5563,in,92,NULL,NULL,7,a l interieur de
246,a-orient,93,92,NULL,NULL,confronte a l est avec
247,a-meridie,93,94,NULL,NULL,confronte au sud avec
1255,a-circio,93,NULL,13,NULL,confronte au nord avec
1256,a-occident,93,NULL,13,NULL,confronte a l ouest avec
5564,in,93,NULL,NULL,7,a l interieur de
248,a-circio,94,93,NULL,NULL,confronte au nord avec
249,a-orient,94,92,NULL,NULL,confronte a l est avec
250,a-meridie,94,95,NULL,NULL,confronte au sud avec
1257,a-occident,94,NULL,13,NULL,confronte a l ouest avec
5565,in,94,NULL,NULL,7,a l interieur de
251,a-circio,95,94,NULL,NULL,confronte au nord avec
252,a-occident,95,94,NULL,NULL,confronte a l ouest avec
253,a-meridie,95,96,NULL,NULL,confronte au sud avec
254,a-orient,95,96,NULL,NULL,confronte a l est avec
1258,a-occident,95,NULL,13,NULL,confronte a l ouest avec
5566,in,95,NULL,NULL,7,a l interieur de
255,a-circio,96,94,NULL,NULL,confronte au nord avec
256,a-circio,96,95,NULL,NULL,confronte au nord avec
257,a-occident,96,95,NULL,NULL,confronte a l ouest avec
258,a-meridie,96,97,NULL,NULL,confronte au sud avec
259,a-meridie,96,448,NULL,NULL,confronte au sud avec
260,a-orient,96,92,NULL,NULL,confronte a l est avec
1259,a-occident,96,NULL,13,NULL,confronte a l ouest avec
5567,in,96,NULL,NULL,7,a l interieur de
261,a-circio,97,96,NULL,NULL,confronte au nord avec
262,a-orient,97,448,NULL,NULL,confronte a l est avec
1260,a-occident,97,NULL,13,NULL,confronte a l ouest avec
1436,a-meridie,97,NULL,79,NULL,confronte au sud avec
5568,in,97,NULL,NULL,7,a l interieur de
263,a-circio,98,448,NULL,NULL,confronte au nord avec
264,a-orient,98,99,NULL,NULL,confronte a l est avec
1227,a-occident,98,NULL,12,NULL,confronte a l ouest avec
1228,a-meridie,98,NULL,12,NULL,confronte au sud avec
5569,in,98,NULL,NULL,7,a l interieur de
265,a-occident,99,98,NULL,NULL,confronte a l ouest avec
266,a-circio,99,448,NULL,NULL,confronte au nord avec
267,a-orient,99,100,NULL,NULL,confronte a l est avec
1229,a-meridie,99,NULL,12,NULL,confronte au sud avec
5570,in,99,NULL,NULL,7,a l interieur de
268,a-occident,100,99,NULL,NULL,confronte a l ouest avec
269,a-circio,100,448,NULL,NULL,confronte au nord avec
270,a-orient,100,101,NULL,NULL,confronte a l est avec
1230,a-meridie,100,NULL,12,NULL,confronte au sud avec
5571,in,100,NULL,NULL,7,a l interieur de
271,a-occident,101,100,NULL,NULL,confronte a l ouest avec
272,a-circio,101,448,NULL,NULL,confronte au nord avec
273,a-orient,101,136,NULL,NULL,confronte a l est avec
1231,a-meridie,101,NULL,12,NULL,confronte au sud avec
5572,in,101,NULL,NULL,7,a l interieur de
1108,in,102,NULL,8,NULL,dans
1109,a-occident,102,NULL,8,NULL,confronte a l ouest avec
1531,a-circio,102,NULL,1131,NULL,confronte au nord avec
5573,in,102,NULL,NULL,7,a l interieur de
276,a-circio,103,126,NULL,NULL,confronte au nord avec
277,a-occident,103,830,NULL,NULL,confronte a l ouest avec
278,a-meridie,103,104,NULL,NULL,confronte au sud avec
1271,in,103,NULL,14,NULL,dans
1272,a-orient,103,NULL,14,NULL,confronte a l est avec
5574,in,103,NULL,NULL,7,a l interieur de
279,a-circio,104,103,NULL,NULL,confronte au nord avec
280,a-occident,104,831,NULL,NULL,confronte a l ouest avec
1273,in,104,NULL,14,NULL,dans
1274,a-orient,104,NULL,14,NULL,confronte a l est avec
1450,a-meridie,104,NULL,96,NULL,confronte au sud avec
5575,in,104,NULL,NULL,7,a l interieur de
281,a-meridie,105,106,NULL,NULL,confronte au sud avec
1050,a-orient,105,NULL,157,NULL,confronte a l est avec
1105,in,105,NULL,5,NULL,dans
5576,in,105,NULL,NULL,7,a l interieur de
282,a-circio,106,105,NULL,NULL,confronte au nord avec
283,a-occident,106,832,NULL,NULL,confronte a l ouest avec
1051,a-orient,106,NULL,157,NULL,confronte a l est avec
1476,a-meridie,106,NULL,82,NULL,confronte au sud avec
5577,in,106,NULL,NULL,7,a l interieur de
284,a-orient,107,833,NULL,NULL,confronte a l est avec
285,a-occident,107,108,NULL,NULL,confronte a l ouest avec
286,a-meridie,107,108,NULL,NULL,confronte au sud avec
1052,a-circio,107,NULL,157,NULL,confronte au nord avec
1106,a-circio,107,NULL,7,NULL,confronte au nord avec
1110,a-orient,107,NULL,8,NULL,confronte a l est avec
5578,in,107,NULL,NULL,7,a l interieur de
287,a-orient,108,107,NULL,NULL,confronte a l est avec
288,a-meridie,108,834,NULL,NULL,confronte au sud avec
289,a-occident,108,109,NULL,NULL,confronte a l ouest avec
1053,a-circio,108,NULL,157,NULL,confronte au nord avec
1107,a-orient,108,NULL,7,NULL,confronte a l est avec
5579,in,108,NULL,NULL,7,a l interieur de
290,a-circio,109,107,NULL,NULL,confronte au nord avec
291,a-circio,109,108,NULL,NULL,confronte au nord avec
292,a-occident,109,110,NULL,NULL,confronte a l ouest avec
293,a-meridie,109,835,NULL,NULL,confronte au sud avec
1111,a-orient,109,NULL,8,NULL,confronte a l est avec
5580,in,109,NULL,NULL,7,a l interieur de
294,a-orient,110,109,NULL,NULL,confronte a l est avec
295,a-occident,110,111,NULL,NULL,confronte a l ouest avec
296,a-meridie,110,111,NULL,NULL,confronte au sud avec
1054,a-circio,110,NULL,157,NULL,confronte au nord avec
5581,in,110,NULL,NULL,7,a l interieur de
297,a-circio,111,112,NULL,NULL,confronte au nord avec
298,a-occident,111,112,NULL,NULL,confronte a l ouest avec
1081,subtus,111,NULL,206,NULL,sous
1082,a-orient,111,NULL,206,NULL,confronte a l est avec
1282,in,111,NULL,15,NULL,dans
1283,a-meridie,111,NULL,15,NULL,confronte au sud avec
5582,in,111,NULL,NULL,7,a l interieur de
299,a-orient,112,111,NULL,NULL,confronte a l est avec
300,a-occident,112,113,NULL,NULL,confronte a l ouest avec
1008,a-circio,112,NULL,119,NULL,confronte au nord avec
1284,a-meridie,112,NULL,15,NULL,confronte au sud avec
5583,in,112,NULL,NULL,7,a l interieur de
301,a-orient,113,112,NULL,NULL,confronte a l est avec
302,a-occident,113,114,NULL,NULL,confronte a l ouest avec
1009,a-circio,113,NULL,119,NULL,confronte au nord avec
1285,a-meridie,113,NULL,15,NULL,confronte au sud avec
5584,in,113,NULL,NULL,7,a l interieur de
303,a-orient,114,113,NULL,NULL,confronte a l est avec
304,a-occident,114,115,NULL,NULL,confronte a l ouest avec
305,a-occident,114,836,NULL,NULL,confronte a l ouest avec
1010,a-circio,114,NULL,119,NULL,confronte au nord avec
1286,a-meridie,114,NULL,15,NULL,confronte au sud avec
5585,in,114,NULL,NULL,7,a l interieur de
306,a-orient,115,114,NULL,NULL,confronte a l est avec
307,a-meridie,115,836,NULL,NULL,confronte au sud avec
1012,a-circio,115,NULL,119,NULL,confronte au nord avec
1275,a-occident,115,NULL,14,NULL,confronte a l ouest avec
5586,in,115,NULL,NULL,7,a l interieur de
308,a-occident,116,83,NULL,NULL,confronte a l ouest avec
309,a-meridie,116,90,NULL,NULL,confronte au sud avec
310,a-orient,116,117,NULL,NULL,confronte a l est avec
1287,a-circio,116,NULL,15,NULL,confronte au nord avec
5587,in,116,NULL,NULL,7,a l interieur de
311,a-orient,117,837,NULL,NULL,confronte a l est avec
312,a-meridie,117,90,NULL,NULL,confronte au sud avec
313,a-meridie,117,123,NULL,NULL,confronte au sud avec
314,a-meridie,117,122,NULL,NULL,confronte au sud avec
315,a-occident,117,116,NULL,NULL,confronte a l ouest avec
316,a-occident,117,83,NULL,NULL,confronte a l ouest avec
1288,in,117,NULL,15,NULL,dans
1289,a-circio,117,NULL,15,NULL,confronte au nord avec
5588,in,117,NULL,NULL,7,a l interieur de
317,a-occident,118,837,NULL,NULL,confronte a l ouest avec
318,a-meridie,118,119,NULL,NULL,confronte au sud avec
1112,a-orient,118,NULL,8,NULL,confronte a l est avec
1406,juxta,118,NULL,74,NULL,a cote de
5589,in,118,NULL,NULL,7,a l interieur de
319,a-circio,119,118,NULL,NULL,confronte au nord avec
320,a-occident,119,837,NULL,NULL,confronte a l ouest avec
321,a-meridie,119,120,NULL,NULL,confronte au sud avec
1113,a-orient,119,NULL,8,NULL,confronte a l est avec
5590,in,119,NULL,NULL,7,a l interieur de
322,a-circio,120,119,NULL,NULL,confronte au nord avec
323,a-occident,120,837,NULL,NULL,confronte a l ouest avec
1114,a-orient,120,NULL,8,NULL,confronte a l est avec
1407,a-meridie,120,NULL,74,NULL,confronte au sud avec
5591,in,120,NULL,NULL,7,a l interieur de
324,a-orient,121,837,NULL,NULL,confronte a l est avec
325,a-circio,121,837,NULL,NULL,confronte au nord avec
326,a-occident,121,122,NULL,NULL,confronte a l ouest avec
1408,in,121,NULL,74,NULL,dans
1409,a-meridie,121,NULL,74,NULL,confronte au sud avec
5592,in,121,NULL,NULL,7,a l interieur de
327,a-orient,122,121,NULL,NULL,confronte a l est avec
328,a-circio,122,117,NULL,NULL,confronte au nord avec
329,a-occident,122,123,NULL,NULL,confronte a l ouest avec
330,a-meridie,122,446,NULL,NULL,confronte au sud avec
1410,a-meridie,122,NULL,74,NULL,confronte au sud avec
1411,in,122,NULL,74,NULL,dans
5593,in,122,NULL,NULL,7,a l interieur de
331,a-orient,123,445,NULL,NULL,confronte a l est avec
332,a-circio,123,117,NULL,NULL,confronte au nord avec
333,a-occident,123,124,NULL,NULL,confronte a l ouest avec
334,a-occident,123,90,NULL,NULL,confronte a l ouest avec
1451,a-meridie,123,NULL,96,NULL,confronte au sud avec
5594,in,123,NULL,NULL,7,a l interieur de
335,a-orient,124,123,NULL,NULL,confronte a l est avec
336,a-circio,124,123,NULL,NULL,confronte au nord avec
337,a-occident,124,91,NULL,NULL,confronte a l ouest avec
1452,a-meridie,124,NULL,96,NULL,confronte au sud avec
1453,prope,124,NULL,96,NULL,a cote de
5595,in,124,NULL,NULL,7,a l interieur de
338,a-meridie,125,126,NULL,NULL,confronte au sud avec
1276,in,125,NULL,14,NULL,dans
1277,a-orient,125,NULL,14,NULL,confronte a l est avec
5596,in,125,NULL,NULL,7,a l interieur de
339,a-circio,126,125,NULL,NULL,confronte au nord avec
340,a-meridie,126,103,NULL,NULL,confronte au sud avec
341,a-occident,126,838,NULL,NULL,confronte a l ouest avec
1278,a-orient,126,NULL,14,NULL,confronte a l est avec
5597,in,126,NULL,NULL,7,a l interieur de
342,a-circio,127,839,NULL,NULL,confronte au nord avec
343,a-meridie,127,128,NULL,NULL,confronte au sud avec
1088,a-occident,127,NULL,402,NULL,confronte a l ouest avec
1232,in,127,NULL,12,NULL,dans
1233,a-orient,127,NULL,12,NULL,confronte a l est avec
5598,in,127,NULL,NULL,7,a l interieur de
344,a-circio,128,127,NULL,NULL,confronte au nord avec
345,a-occident,128,840,NULL,NULL,confronte a l ouest avec
346,a-meridie,128,129,NULL,NULL,confronte au sud avec
1234,in,128,NULL,12,NULL,dans
1235,a-orient,128,NULL,12,NULL,confronte a l est avec
5599,in,128,NULL,NULL,7,a l interieur de
347,a-circio,129,128,NULL,NULL,confronte au nord avec
348,a-circio,129,131,NULL,NULL,confronte au nord avec
349,a-meridie,129,130,NULL,NULL,confronte au sud avec
350,a-occident,129,841,NULL,NULL,confronte a l ouest avec
351,a-occident,129,842,NULL,NULL,confronte a l ouest avec
352,a-orient,129,131,NULL,NULL,confronte a l est avec
1532,a-meridie,129,NULL,1125,NULL,confronte au sud avec
5600,in,129,NULL,NULL,7,a l interieur de
353,a-circio,130,129,NULL,NULL,confronte au nord avec
354,a-orient,130,131,NULL,NULL,confronte a l est avec
355,a-meridie,130,843,NULL,NULL,confronte au sud avec
1237,in,130,NULL,12,NULL,dans
1533,a-occident,130,NULL,1125,NULL,confronte a l ouest avec
5601,in,130,NULL,NULL,7,a l interieur de
356,a-orient,131,132,NULL,NULL,confronte a l est avec
357,a-meridie,131,129,NULL,NULL,confronte au sud avec
358,a-orient,131,449,NULL,NULL,confronte a l est avec
359,a-occident,131,130,NULL,NULL,confronte a l ouest avec
360,a-meridie,131,844,NULL,NULL,confronte au sud avec
361,a-occident,131,129,NULL,NULL,confronte a l ouest avec
1083,in,131,NULL,224,NULL,a l interieur de
1238,in,131,NULL,12,NULL,dans
1239,a-circio,131,NULL,12,NULL,confronte au nord avec
5602,in,131,NULL,NULL,7,a l interieur de
362,a-circio,132,845,NULL,NULL,confronte au nord avec
363,a-circio,132,449,NULL,NULL,confronte au nord avec
364,a-occident,132,131,NULL,NULL,confronte a l ouest avec
365,a-meridie,132,846,NULL,NULL,confronte au sud avec
1115,in,132,NULL,8,NULL,dans
1116,a-orient,132,NULL,8,NULL,confronte a l est avec
5603,in,132,NULL,NULL,7,a l interieur de
366,a-circio,133,1143,NULL,NULL,confronte au nord avec
367,a-orient,133,1144,NULL,NULL,confronte a l est avec
368,a-meridie,133,134,NULL,NULL,confronte au sud avec
1117,in,133,NULL,8,NULL,dans
1118,a-occident,133,NULL,8,NULL,confronte a l ouest avec
5604,in,133,NULL,NULL,7,a l interieur de
369,a-circio,134,133,NULL,NULL,confronte au nord avec
370,a-orient,134,1144,NULL,NULL,confronte a l est avec
371,a-meridie,134,454,NULL,NULL,confronte au sud avec
1119,in,134,NULL,8,NULL,dans
1120,a-occident,134,NULL,8,NULL,confronte a l ouest avec
5605,in,134,NULL,NULL,7,a l interieur de
373,a-occident,135,847,NULL,NULL,confronte a l ouest avec
374,a-orient,135,848,NULL,NULL,confronte a l est avec
1084,retro,135,NULL,224,NULL,derriere
1502,prope,135,NULL,112,NULL,a cote de
1503,a-meridie,135,NULL,112,NULL,confronte au sud avec
5606,in,135,NULL,NULL,7,a l interieur de
375,a-occident,136,101,NULL,NULL,confronte a l ouest avec
376,a-circio,136,101,NULL,NULL,confronte au nord avec
377,a-orient,136,137,NULL,NULL,confronte a l est avec
1240,in,136,NULL,12,NULL,dans
1241,a-meridie,136,NULL,12,NULL,confronte au sud avec
5607,in,136,NULL,NULL,7,a l interieur de
378,a-occident,137,136,NULL,NULL,confronte a l ouest avec
379,a-circio,137,448,NULL,NULL,confronte au nord avec
380,a-orient,137,138,NULL,NULL,confronte a l est avec
1242,in,137,NULL,12,NULL,dans
1243,a-meridie,137,NULL,12,NULL,confronte au sud avec
5608,in,137,NULL,NULL,7,a l interieur de
381,a-occident,138,137,NULL,NULL,confronte a l ouest avec
382,a-circio,138,448,NULL,NULL,confronte au nord avec
383,a-orient,138,139,NULL,NULL,confronte a l est avec
1244,in,138,NULL,12,NULL,dans
1245,a-meridie,138,NULL,12,NULL,confronte au sud avec
5609,in,138,NULL,NULL,7,a l interieur de
384,a-occident,139,138,NULL,NULL,confronte a l ouest avec
385,a-circio,139,448,NULL,NULL,confronte au nord avec
386,a-orient,139,140,NULL,NULL,confronte a l est avec
1246,in,139,NULL,12,NULL,dans
1247,a-meridie,139,NULL,12,NULL,confronte au sud avec
5610,in,139,NULL,NULL,7,a l interieur de
387,a-occident,140,139,NULL,NULL,confronte a l ouest avec
388,a-circio,140,141,NULL,NULL,confronte au nord avec
1121,a-orient,140,NULL,8,NULL,confronte a l est avec
1248,in compito-sive-cantono,140,NULL,12,NULL,a l angle de
1249,a-meridie,140,NULL,12,NULL,confronte au sud avec
5611,in,140,NULL,NULL,7,a l interieur de
389,ante,141,849,NULL,NULL,devant
390,a-meridie,141,140,NULL,NULL,confronte au sud avec
391,a-occident,141,139,NULL,NULL,confronte a l ouest avec
392,a-circio,141,142,NULL,NULL,confronte au nord avec
1122,a-orient,141,NULL,8,NULL,confronte a l est avec
1250,in,141,NULL,12,NULL,dans
5612,in,141,NULL,NULL,7,a l interieur de
393,a-meridie,142,141,NULL,NULL,confronte au sud avec
394,a-occident,142,448,NULL,NULL,confronte a l ouest avec
395,a-circio,142,143,NULL,NULL,confronte au nord avec
1123,a-orient,142,NULL,8,NULL,confronte a l est avec
1251,in,142,NULL,12,NULL,dans
5613,in,142,NULL,NULL,7,a l interieur de
396,a-meridie,143,142,NULL,NULL,confronte au sud avec
397,a-occident,143,144,NULL,NULL,confronte a l ouest avec
1124,a-orient,143,NULL,8,NULL,confronte a l est avec
1252,in,143,NULL,12,NULL,dans
1412,a-circio,143,NULL,74,NULL,confronte au nord avec
5614,in,143,NULL,NULL,7,a l interieur de
398,a-orient,144,143,NULL,NULL,confronte a l est avec
399,a-occident,144,92,NULL,NULL,confronte a l ouest avec
400,a-meridie,144,448,NULL,NULL,confronte au sud avec
1413,a-circio,144,NULL,74,NULL,confronte au nord avec
1454,a-circio,144,NULL,96,NULL,confronte au nord avec
5615,in,144,NULL,NULL,7,a l interieur de
401,a-orient,145,158,NULL,NULL,confronte a l est avec
402,a-meridie,145,157,NULL,NULL,confronte au sud avec
403,a-meridie,145,450,NULL,NULL,confronte au sud avec
404,a-circio,145,146,NULL,NULL,confronte au nord avec
1125,in,145,NULL,8,NULL,dans
1126,a-occident,145,NULL,8,NULL,confronte a l ouest avec
5616,in,145,NULL,NULL,7,a l interieur de
405,a-meridie,146,145,NULL,NULL,confronte au sud avec
406,a-circio,146,851,NULL,NULL,confronte au nord avec
407,a-orient,146,156,NULL,NULL,confronte a l est avec
1127,a-occident,146,NULL,8,NULL,confronte a l ouest avec
5617,in,146,NULL,NULL,7,a l interieur de
408,a-occident,147,148,NULL,NULL,confronte a l ouest avec
409,a-circio,147,444,NULL,NULL,confronte au nord avec
410,a-orient,147,151,NULL,NULL,confronte a l est avec
411,a-orient,147,850,NULL,NULL,confronte a l est avec
412,a-meridie,147,851,NULL,NULL,confronte au sud avec
1414,ante,147,NULL,74,NULL,devant
5618,in,147,NULL,NULL,7,a l interieur de
413,a-orient,148,147,NULL,NULL,confronte a l est avec
414,a-circio,148,449,NULL,NULL,confronte au nord avec
1415,a-occident,148,NULL,74,NULL,confronte a l ouest avec
1534,a-meridie,148,NULL,1132,NULL,confronte au sud avec
5619,in,148,NULL,NULL,7,a l interieur de
415,a-occident,149,443,NULL,NULL,confronte a l ouest avec
416,a-meridie,149,150,NULL,NULL,confronte au sud avec
417,a-meridie,149,151,NULL,NULL,confronte au sud avec
1188,in compito-sive-cantono,149,NULL,10,NULL,a l angle de
1189,a-circio,149,NULL,10,NULL,confronte au nord avec
1190,a-orient,149,NULL,10,NULL,confronte a l est avec
5620,in,149,NULL,NULL,7,a l interieur de
418,a-circio,150,149,NULL,NULL,confronte au nord avec
419,a-occident,150,149,NULL,NULL,confronte a l ouest avec
420,a-meridie,150,151,NULL,NULL,confronte au sud avec
1191,in,150,NULL,10,NULL,dans
1192,a-orient,150,NULL,10,NULL,confronte a l est avec
5621,in,150,NULL,NULL,7,a l interieur de
421,a-circio,151,150,NULL,NULL,confronte au nord avec
422,a-occident,151,444,NULL,NULL,confronte a l ouest avec
423,a-meridie,151,152,NULL,NULL,confronte au sud avec
1193,in,151,NULL,10,NULL,dans
1194,a-orient,151,NULL,10,NULL,confronte a l est avec
5622,in,151,NULL,NULL,7,a l interieur de
424,a-circio,152,151,NULL,NULL,confronte au nord avec
425,a-occident,152,851,NULL,NULL,confronte a l ouest avec
426,a-meridie,152,153,NULL,NULL,confronte au sud avec
1195,in,152,NULL,10,NULL,dans
1196,a-orient,152,NULL,10,NULL,confronte a l est avec
5623,in,152,NULL,NULL,7,a l interieur de
427,a-circio,153,152,NULL,NULL,confronte au nord avec
428,a-meridie,153,154,NULL,NULL,confronte au sud avec
429,a-meridie,153,155,NULL,NULL,confronte au sud avec
430,a-occident,153,146,NULL,NULL,confronte a l ouest avec
431,a-occident,153,851,NULL,NULL,confronte a l ouest avec
